"mmwr_week","mmwr_year","deaths","State"
7,2022,312,"AZ"
8,2022,232,"AZ"
9,2022,177,"AZ"
10,2022,131,"AZ"
11,2022,100,"AZ"
12,2022,67,"AZ"
13,2022,42,"AZ"
14,2022,32,"AZ"
15,2022,25,"AZ"
16,2022,22,"AZ"
17,2022,29,"AZ"
18,2022,23,"AZ"
19,2022,25,"AZ"
20,2022,34,"AZ"
21,2022,32,"AZ"
22,2022,38,"AZ"
23,2022,38,"AZ"
24,2022,65,"AZ"
25,2022,54,"AZ"
26,2022,57,"AZ"
27,2022,46,"AZ"
28,2022,55,"AZ"
29,2022,63,"AZ"
30,2022,71,"AZ"
31,2022,48,"AZ"
32,2022,55,"AZ"
33,2022,45,"AZ"
34,2022,31,"AZ"
35,2022,49,"AZ"
36,2022,33,"AZ"
37,2022,38,"AZ"
38,2022,35,"AZ"
39,2022,40,"AZ"
40,2022,25,"AZ"
41,2022,28,"AZ"
42,2022,27,"AZ"
43,2022,35,"AZ"
44,2022,44,"AZ"
45,2022,42,"AZ"
46,2022,66,"AZ"
47,2022,83,"AZ"
48,2022,112,"AZ"
49,2022,140,"AZ"
50,2022,123,"AZ"
51,2022,109,"AZ"
52,2022,89,"AZ"
NA,2022,2081,"AZ"
NA,2022,1350,"AZ"
NA,2022,452,"AZ"
NA,2022,125,"AZ"
NA,2022,128,"AZ"
NA,2022,218,"AZ"
NA,2022,268,"AZ"
NA,2022,196,"AZ"
NA,2022,157,"AZ"
NA,2022,131,"AZ"
NA,2022,289,"AZ"
NA,2022,511,"AZ"
NA,2022,5906,"AZ"
1,2023,90,"AZ"
2,2023,63,"AZ"
3,2023,42,"AZ"
4,2023,38,"AZ"
5,2023,36,"AZ"
6,2023,29,"AZ"
7,2023,29,"AZ"
8,2023,35,"AZ"
9,2023,34,"AZ"
10,2023,34,"AZ"
11,2023,41,"AZ"
12,2023,29,"AZ"
13,2023,34,"AZ"
14,2023,26,"AZ"
15,2023,29,"AZ"
16,2023,33,"AZ"
17,2023,31,"AZ"
18,2023,33,"AZ"
19,2023,24,"AZ"
20,2023,21,"AZ"
21,2023,33,"AZ"
22,2023,22,"AZ"
23,2023,18,"AZ"
24,2023,24,"AZ"
25,2023,13,"AZ"
26,2023,12,"AZ"
27,2023,24,"AZ"
28,2023,18,"AZ"
29,2023,19,"AZ"
30,2023,15,"AZ"
31,2023,10,"AZ"
32,2023,14,"AZ"
33,2023,NA,"AZ"
34,2023,12,"AZ"
35,2023,19,"AZ"
36,2023,16,"AZ"
37,2023,23,"AZ"
38,2023,16,"AZ"
39,2023,16,"AZ"
40,2023,27,"AZ"
41,2023,30,"AZ"
42,2023,37,"AZ"
43,2023,35,"AZ"
44,2023,31,"AZ"
45,2023,30,"AZ"
46,2023,27,"AZ"
47,2023,37,"AZ"
48,2023,40,"AZ"
49,2023,40,"AZ"
50,2023,47,"AZ"
51,2023,36,"AZ"
52,2023,37,"AZ"
NA,2023,246,"AZ"
NA,2023,129,"AZ"
NA,2023,155,"AZ"
NA,2023,124,"AZ"
NA,2023,122,"AZ"
NA,2023,75,"AZ"
NA,2023,80,"AZ"
NA,2023,56,"AZ"
NA,2023,75,"AZ"
NA,2023,143,"AZ"
NA,2023,134,"AZ"
1,2024,40,"AZ"
2,2024,54,"AZ"
3,2024,40,"AZ"
4,2024,56,"AZ"
5,2024,28,"AZ"
6,2024,24,"AZ"
7,2024,16,"AZ"
8,2024,26,"AZ"
9,2024,21,"AZ"
10,2024,11,"AZ"
11,2024,19,"AZ"
12,2024,NA,"AZ"
13,2024,17,"AZ"
14,2024,NA,"AZ"
15,2024,11,"AZ"
16,2024,10,"AZ"
17,2024,13,"AZ"
18,2024,NA,"AZ"
19,2024,NA,"AZ"
20,2024,NA,"AZ"
21,2024,16,"AZ"
22,2024,13,"AZ"
23,2024,NA,"AZ"
24,2024,12,"AZ"
25,2024,21,"AZ"
26,2024,20,"AZ"
27,2024,20,"AZ"
28,2024,15,"AZ"
29,2024,15,"AZ"
30,2024,18,"AZ"
31,2024,17,"AZ"
32,2024,15,"AZ"
33,2024,13,"AZ"
34,2024,15,"AZ"
35,2024,16,"AZ"
36,2024,18,"AZ"
37,2024,14,"AZ"
38,2024,11,"AZ"
39,2024,15,"AZ"
40,2024,15,"AZ"
41,2024,13,"AZ"
42,2024,16,"AZ"
43,2024,19,"AZ"
44,2024,13,"AZ"
45,2024,12,"AZ"
46,2024,16,"AZ"
47,2024,16,"AZ"
48,2024,16,"AZ"
49,2024,NA,"AZ"
NA,2024,181,"AZ"
NA,2024,202,"AZ"
NA,2024,94,"AZ"
NA,2024,60,"AZ"
NA,2024,45,"AZ"
NA,2024,47,"AZ"
NA,2024,65,"AZ"
NA,2024,73,"AZ"
NA,2024,66,"AZ"
NA,2024,59,"AZ"
NA,2024,71,"AZ"
NA,2024,64,"AZ"
NA,2024,1520,"AZ"
NA,2024,854,"AZ"
NA,2024,31661,"AZ"
NA,2025,NA,"AZ"
1,2020,0,"CA"
2,2020,0,"CA"
3,2020,NA,"CA"
4,2020,0,"CA"
5,2020,0,"CA"
6,2020,NA,"CA"
7,2020,0,"CA"
8,2020,NA,"CA"
9,2020,0,"CA"
10,2020,NA,"CA"
11,2020,NA,"CA"
12,2020,44,"CA"
13,2020,132,"CA"
14,2020,290,"CA"
15,2020,382,"CA"
16,2020,537,"CA"
17,2020,532,"CA"
18,2020,543,"CA"
19,2020,553,"CA"
20,2020,505,"CA"
21,2020,487,"CA"
22,2020,464,"CA"
23,2020,448,"CA"
24,2020,447,"CA"
25,2020,459,"CA"
26,2020,496,"CA"
27,2020,646,"CA"
28,2020,739,"CA"
29,2020,893,"CA"
30,2020,1012,"CA"
31,2020,1010,"CA"
32,2020,998,"CA"
33,2020,878,"CA"
34,2020,830,"CA"
35,2020,728,"CA"
36,2020,614,"CA"
37,2020,530,"CA"
38,2020,482,"CA"
39,2020,453,"CA"
40,2020,346,"CA"
41,2020,375,"CA"
42,2020,305,"CA"
43,2020,296,"CA"
44,2020,325,"CA"
45,2020,355,"CA"
46,2020,451,"CA"
47,2020,627,"CA"
48,2020,854,"CA"
49,2020,1327,"CA"
50,2020,1971,"CA"
51,2020,2942,"CA"
52,2020,3942,"CA"
53,2020,4720,"CA"
NA,2020,NA,"CA"
NA,2020,NA,"CA"
NA,2020,279,"CA"
NA,2020,2021,"CA"
NA,2020,2238,"CA"
NA,2020,2065,"CA"
NA,2020,3890,"CA"
NA,2020,3762,"CA"
NA,2020,2071,"CA"
NA,2020,1463,"CA"
NA,2020,2580,"CA"
NA,2020,13207,"CA"
NA,2020,33579,"CA"
1,2021,5267,"CA"
2,2021,5077,"CA"
3,2021,4356,"CA"
4,2021,3524,"CA"
5,2021,2893,"CA"
6,2021,2269,"CA"
7,2021,1661,"CA"
8,2021,1187,"CA"
9,2021,839,"CA"
10,2021,608,"CA"
11,2021,501,"CA"
12,2021,369,"CA"
13,2021,283,"CA"
14,2021,269,"CA"
15,2021,234,"CA"
16,2021,221,"CA"
17,2021,197,"CA"
18,2021,183,"CA"
19,2021,155,"CA"
20,2021,154,"CA"
21,2021,144,"CA"
22,2021,115,"CA"
23,2021,107,"CA"
24,2021,112,"CA"
25,2021,88,"CA"
26,2021,98,"CA"
27,2021,124,"CA"
28,2021,150,"CA"
29,2021,213,"CA"
30,2021,295,"CA"
31,2021,436,"CA"
32,2021,677,"CA"
33,2021,852,"CA"
34,2021,1006,"CA"
35,2021,1088,"CA"
36,2021,1129,"CA"
37,2021,996,"CA"
38,2021,914,"CA"
39,2021,828,"CA"
40,2021,709,"CA"
41,2021,569,"CA"
42,2021,588,"CA"
43,2021,589,"CA"
44,2021,576,"CA"
45,2021,601,"CA"
46,2021,591,"CA"
47,2021,529,"CA"
48,2021,515,"CA"
49,2021,459,"CA"
50,2021,544,"CA"
51,2021,523,"CA"
52,2021,625,"CA"
NA,2021,20066,"CA"
NA,2021,7715,"CA"
NA,2021,2339,"CA"
NA,2021,1008,"CA"
NA,2021,695,"CA"
NA,2021,450,"CA"
NA,2021,822,"CA"
NA,2021,3413,"CA"
NA,2021,4265,"CA"
NA,2021,2780,"CA"
NA,2021,2428,"CA"
NA,2021,2352,"CA"
NA,2021,48333,"CA"
1,2022,946,"CA"
2,2022,1392,"CA"
3,2022,1891,"CA"
4,2022,1940,"CA"
5,2022,1954,"CA"
6,2022,1510,"CA"
7,2022,1106,"CA"
8,2022,812,"CA"
9,2022,558,"CA"
10,2022,434,"CA"
11,2022,306,"CA"
12,2022,242,"CA"
13,2022,166,"CA"
14,2022,136,"CA"
15,2022,131,"CA"
16,2022,100,"CA"
17,2022,115,"CA"
18,2022,107,"CA"
19,2022,134,"CA"
20,2022,146,"CA"
21,2022,164,"CA"
22,2022,154,"CA"
23,2022,227,"CA"
24,2022,210,"CA"
25,2022,238,"CA"
26,2022,286,"CA"
27,2022,324,"CA"
28,2022,323,"CA"
29,2022,362,"CA"
30,2022,406,"CA"
31,2022,407,"CA"
32,2022,333,"CA"
33,2022,306,"CA"
34,2022,254,"CA"
35,2022,255,"CA"
36,2022,255,"CA"
37,2022,193,"CA"
38,2022,210,"CA"
39,2022,187,"CA"
40,2022,134,"CA"
41,2022,131,"CA"
42,2022,116,"CA"
43,2022,158,"CA"
44,2022,143,"CA"
45,2022,161,"CA"
46,2022,170,"CA"
47,2022,231,"CA"
48,2022,307,"CA"
49,2022,377,"CA"
50,2022,367,"CA"
51,2022,421,"CA"
52,2022,415,"CA"
NA,2022,6853,"CA"
NA,2022,4976,"CA"
NA,2022,1494,"CA"
NA,2022,522,"CA"
NA,2022,614,"CA"
NA,2022,952,"CA"
NA,2022,1576,"CA"
NA,2022,1394,"CA"
NA,2022,920,"CA"
NA,2022,596,"CA"
NA,2022,848,"CA"
NA,2022,1712,"CA"
NA,2022,22457,"CA"
1,2023,394,"CA"
2,2023,353,"CA"
3,2023,260,"CA"
4,2023,248,"CA"
5,2023,188,"CA"
6,2023,184,"CA"
7,2023,183,"CA"
8,2023,193,"CA"
9,2023,202,"CA"
10,2023,204,"CA"
11,2023,157,"CA"
12,2023,134,"CA"
13,2023,129,"CA"
14,2023,126,"CA"
15,2023,117,"CA"
16,2023,128,"CA"
17,2023,98,"CA"
18,2023,84,"CA"
19,2023,96,"CA"
20,2023,64,"CA"
21,2023,95,"CA"
22,2023,84,"CA"
23,2023,73,"CA"
24,2023,66,"CA"
25,2023,79,"CA"
26,2023,61,"CA"
27,2023,49,"CA"
28,2023,62,"CA"
29,2023,57,"CA"
30,2023,82,"CA"
31,2023,74,"CA"
32,2023,67,"CA"
33,2023,111,"CA"
34,2023,122,"CA"
35,2023,124,"CA"
36,2023,135,"CA"
37,2023,129,"CA"
38,2023,137,"CA"
39,2023,143,"CA"
40,2023,120,"CA"
41,2023,95,"CA"
42,2023,108,"CA"
43,2023,93,"CA"
44,2023,82,"CA"
45,2023,87,"CA"
46,2023,100,"CA"
47,2023,129,"CA"
48,2023,150,"CA"
49,2023,150,"CA"
50,2023,161,"CA"
51,2023,193,"CA"
52,2023,188,"CA"
NA,2023,1335,"CA"
NA,2023,759,"CA"
NA,2023,723,"CA"
NA,2023,493,"CA"
NA,2023,375,"CA"
NA,2023,305,"CA"
NA,2023,284,"CA"
NA,2023,427,"CA"
NA,2023,591,"CA"
NA,2023,454,"CA"
NA,2023,472,"CA"
1,2024,222,"CA"
2,2024,198,"CA"
3,2024,191,"CA"
4,2024,152,"CA"
5,2024,144,"CA"
6,2024,149,"CA"
7,2024,104,"CA"
8,2024,104,"CA"
9,2024,103,"CA"
10,2024,72,"CA"
11,2024,73,"CA"
12,2024,65,"CA"
13,2024,41,"CA"
14,2024,38,"CA"
15,2024,36,"CA"
16,2024,34,"CA"
17,2024,30,"CA"
18,2024,36,"CA"
19,2024,34,"CA"
20,2024,42,"CA"
21,2024,38,"CA"
22,2024,40,"CA"
23,2024,47,"CA"
24,2024,37,"CA"
25,2024,66,"CA"
26,2024,57,"CA"
27,2024,73,"CA"
28,2024,66,"CA"
29,2024,95,"CA"
30,2024,88,"CA"
31,2024,118,"CA"
32,2024,114,"CA"
33,2024,121,"CA"
34,2024,150,"CA"
35,2024,144,"CA"
36,2024,131,"CA"
37,2024,110,"CA"
38,2024,99,"CA"
39,2024,92,"CA"
40,2024,83,"CA"
41,2024,74,"CA"
42,2024,43,"CA"
43,2024,41,"CA"
44,2024,33,"CA"
45,2024,32,"CA"
46,2024,42,"CA"
47,2024,35,"CA"
48,2024,30,"CA"
49,2024,18,"CA"
NA,2024,764,"CA"
NA,2024,812,"CA"
NA,2024,492,"CA"
NA,2024,288,"CA"
NA,2024,145,"CA"
NA,2024,175,"CA"
NA,2024,214,"CA"
NA,2024,388,"CA"
NA,2024,574,"CA"
NA,2024,448,"CA"
NA,2024,250,"CA"
NA,2024,147,"CA"
NA,2024,6982,"CA"
NA,2024,3951,"CA"
NA,2024,115302,"CA"
NA,2025,18,"CA"
1,2020,0,"CO"
2,2020,0,"CO"
3,2020,0,"CO"
4,2020,0,"CO"
5,2020,0,"CO"
6,2020,0,"CO"
7,2020,0,"CO"
8,2020,0,"CO"
9,2020,0,"CO"
10,2020,0,"CO"
11,2020,NA,"CO"
12,2020,17,"CO"
13,2020,47,"CO"
14,2020,129,"CO"
15,2020,214,"CO"
16,2020,218,"CO"
17,2020,224,"CO"
18,2020,189,"CO"
19,2020,139,"CO"
20,2020,97,"CO"
21,2020,93,"CO"
22,2020,75,"CO"
23,2020,63,"CO"
24,2020,59,"CO"
25,2020,38,"CO"
26,2020,22,"CO"
27,2020,25,"CO"
28,2020,28,"CO"
29,2020,43,"CO"
30,2020,33,"CO"
31,2020,36,"CO"
32,2020,39,"CO"
33,2020,28,"CO"
34,2020,19,"CO"
35,2020,29,"CO"
36,2020,20,"CO"
37,2020,33,"CO"
38,2020,21,"CO"
39,2020,24,"CO"
40,2020,35,"CO"
41,2020,38,"CO"
42,2020,41,"CO"
43,2020,62,"CO"
44,2020,96,"CO"
45,2020,167,"CO"
46,2020,228,"CO"
47,2020,267,"CO"
48,2020,348,"CO"
49,2020,448,"CO"
50,2020,428,"CO"
51,2020,402,"CO"
52,2020,308,"CO"
53,2020,263,"CO"
NA,2020,0,"CO"
NA,2020,0,"CO"
NA,2020,107,"CO"
NA,2020,880,"CO"
NA,2020,465,"CO"
NA,2020,184,"CO"
NA,2020,152,"CO"
NA,2020,121,"CO"
NA,2020,116,"CO"
NA,2020,251,"CO"
NA,2020,1119,"CO"
NA,2020,1678,"CO"
NA,2020,5073,"CO"
1,2021,211,"CO"
2,2021,165,"CO"
3,2021,158,"CO"
4,2021,141,"CO"
5,2021,118,"CO"
6,2021,100,"CO"
7,2021,65,"CO"
8,2021,59,"CO"
9,2021,51,"CO"
10,2021,50,"CO"
11,2021,45,"CO"
12,2021,43,"CO"
13,2021,48,"CO"
14,2021,26,"CO"
15,2021,62,"CO"
16,2021,56,"CO"
17,2021,54,"CO"
18,2021,72,"CO"
19,2021,93,"CO"
20,2021,69,"CO"
21,2021,63,"CO"
22,2021,69,"CO"
23,2021,48,"CO"
24,2021,42,"CO"
25,2021,43,"CO"
26,2021,44,"CO"
27,2021,55,"CO"
28,2021,38,"CO"
29,2021,45,"CO"
30,2021,44,"CO"
31,2021,42,"CO"
32,2021,64,"CO"
33,2021,88,"CO"
34,2021,96,"CO"
35,2021,106,"CO"
36,2021,101,"CO"
37,2021,122,"CO"
38,2021,130,"CO"
39,2021,157,"CO"
40,2021,171,"CO"
41,2021,157,"CO"
42,2021,196,"CO"
43,2021,218,"CO"
44,2021,254,"CO"
45,2021,285,"CO"
46,2021,291,"CO"
47,2021,278,"CO"
48,2021,293,"CO"
49,2021,285,"CO"
50,2021,252,"CO"
51,2021,213,"CO"
52,2021,197,"CO"
NA,2021,754,"CO"
NA,2021,333,"CO"
NA,2021,214,"CO"
NA,2021,206,"CO"
NA,2021,319,"CO"
NA,2021,212,"CO"
NA,2021,201,"CO"
NA,2021,331,"CO"
NA,2021,530,"CO"
NA,2021,826,"CO"
NA,2021,1193,"CO"
NA,2021,1088,"CO"
NA,2021,6207,"CO"
1,2022,197,"CO"
2,2022,243,"CO"
3,2022,279,"CO"
4,2022,270,"CO"
5,2022,244,"CO"
6,2022,189,"CO"
7,2022,141,"CO"
8,2022,108,"CO"
9,2022,82,"CO"
10,2022,63,"CO"
11,2022,50,"CO"
12,2022,43,"CO"
13,2022,26,"CO"
14,2022,23,"CO"
15,2022,18,"CO"
16,2022,19,"CO"
17,2022,21,"CO"
18,2022,16,"CO"
19,2022,20,"CO"
20,2022,31,"CO"
21,2022,27,"CO"
22,2022,46,"CO"
23,2022,39,"CO"
24,2022,47,"CO"
25,2022,41,"CO"
26,2022,42,"CO"
27,2022,32,"CO"
28,2022,39,"CO"
29,2022,51,"CO"
30,2022,48,"CO"
31,2022,33,"CO"
32,2022,33,"CO"
33,2022,33,"CO"
34,2022,20,"CO"
35,2022,36,"CO"
36,2022,32,"CO"
37,2022,30,"CO"
38,2022,41,"CO"
39,2022,32,"CO"
40,2022,26,"CO"
41,2022,28,"CO"
42,2022,27,"CO"
43,2022,33,"CO"
44,2022,43,"CO"
45,2022,54,"CO"
46,2022,65,"CO"
47,2022,57,"CO"
48,2022,58,"CO"
49,2022,61,"CO"
50,2022,47,"CO"
51,2022,52,"CO"
52,2022,50,"CO"
NA,2022,1084,"CO"
NA,2022,634,"CO"
NA,2022,238,"CO"
NA,2022,88,"CO"
NA,2022,113,"CO"
NA,2022,178,"CO"
NA,2022,194,"CO"
NA,2022,135,"CO"
NA,2022,143,"CO"
NA,2022,131,"CO"
NA,2022,241,"CO"
NA,2022,235,"CO"
NA,2022,3414,"CO"
1,2023,55,"CO"
2,2023,48,"CO"
3,2023,41,"CO"
4,2023,25,"CO"
5,2023,25,"CO"
6,2023,23,"CO"
7,2023,20,"CO"
8,2023,22,"CO"
9,2023,27,"CO"
10,2023,25,"CO"
11,2023,25,"CO"
12,2023,24,"CO"
13,2023,31,"CO"
14,2023,27,"CO"
15,2023,23,"CO"
16,2023,19,"CO"
17,2023,16,"CO"
18,2023,18,"CO"
19,2023,13,"CO"
20,2023,15,"CO"
21,2023,NA,"CO"
22,2023,NA,"CO"
23,2023,13,"CO"
24,2023,11,"CO"
25,2023,11,"CO"
26,2023,NA,"CO"
27,2023,NA,"CO"
28,2023,NA,"CO"
29,2023,NA,"CO"
30,2023,11,"CO"
31,2023,NA,"CO"
32,2023,NA,"CO"
33,2023,NA,"CO"
34,2023,17,"CO"
35,2023,10,"CO"
36,2023,11,"CO"
37,2023,15,"CO"
38,2023,12,"CO"
39,2023,19,"CO"
40,2023,17,"CO"
41,2023,26,"CO"
42,2023,31,"CO"
43,2023,29,"CO"
44,2023,39,"CO"
45,2023,38,"CO"
46,2023,41,"CO"
47,2023,36,"CO"
48,2023,37,"CO"
49,2023,44,"CO"
50,2023,27,"CO"
51,2023,31,"CO"
52,2023,22,"CO"
NA,2023,180,"CO"
NA,2023,91,"CO"
NA,2023,112,"CO"
NA,2023,96,"CO"
NA,2023,56,"CO"
NA,2023,46,"CO"
NA,2023,33,"CO"
NA,2023,47,"CO"
NA,2023,60,"CO"
NA,2023,118,"CO"
NA,2023,167,"CO"
1,2024,32,"CO"
2,2024,29,"CO"
3,2024,19,"CO"
4,2024,22,"CO"
5,2024,19,"CO"
6,2024,18,"CO"
7,2024,18,"CO"
8,2024,NA,"CO"
9,2024,NA,"CO"
10,2024,NA,"CO"
11,2024,11,"CO"
12,2024,NA,"CO"
13,2024,12,"CO"
14,2024,10,"CO"
15,2024,10,"CO"
16,2024,NA,"CO"
17,2024,NA,"CO"
18,2024,NA,"CO"
19,2024,NA,"CO"
20,2024,NA,"CO"
21,2024,NA,"CO"
22,2024,NA,"CO"
23,2024,NA,"CO"
24,2024,NA,"CO"
25,2024,16,"CO"
26,2024,11,"CO"
27,2024,NA,"CO"
28,2024,NA,"CO"
29,2024,13,"CO"
30,2024,20,"CO"
31,2024,20,"CO"
32,2024,12,"CO"
33,2024,NA,"CO"
34,2024,14,"CO"
35,2024,25,"CO"
36,2024,15,"CO"
37,2024,18,"CO"
38,2024,14,"CO"
39,2024,13,"CO"
40,2024,21,"CO"
41,2024,20,"CO"
42,2024,13,"CO"
43,2024,11,"CO"
44,2024,NA,"CO"
45,2024,10,"CO"
46,2024,NA,"CO"
47,2024,NA,"CO"
48,2024,NA,"CO"
49,2024,NA,"CO"
NA,2024,135,"CO"
NA,2024,113,"CO"
NA,2024,55,"CO"
NA,2024,37,"CO"
NA,2024,36,"CO"
NA,2024,22,"CO"
NA,2024,42,"CO"
NA,2024,62,"CO"
NA,2024,67,"CO"
NA,2024,64,"CO"
NA,2024,69,"CO"
NA,2024,35,"CO"
NA,2024,1141,"CO"
NA,2024,604,"CO"
NA,2024,16439,"CO"
NA,2025,NA,"CO"
1,2020,0,"CT"
2,2020,0,"CT"
3,2020,0,"CT"
4,2020,0,"CT"
5,2020,0,"CT"
6,2020,0,"CT"
7,2020,0,"CT"
8,2020,0,"CT"
9,2020,0,"CT"
10,2020,0,"CT"
11,2020,0,"CT"
12,2020,11,"CT"
13,2020,49,"CT"
14,2020,215,"CT"
15,2020,526,"CT"
16,2020,686,"CT"
17,2020,686,"CT"
18,2020,577,"CT"
19,2020,468,"CT"
20,2020,384,"CT"
21,2020,284,"CT"
22,2020,212,"CT"
23,2020,120,"CT"
24,2020,87,"CT"
25,2020,44,"CT"
26,2020,44,"CT"
27,2020,24,"CT"
28,2020,25,"CT"
29,2020,15,"CT"
30,2020,15,"CT"
31,2020,10,"CT"
32,2020,NA,"CT"
33,2020,NA,"CT"
34,2020,NA,"CT"
35,2020,NA,"CT"
36,2020,NA,"CT"
37,2020,NA,"CT"
38,2020,12,"CT"
39,2020,NA,"CT"
40,2020,16,"CT"
41,2020,17,"CT"
42,2020,31,"CT"
43,2020,32,"CT"
44,2020,62,"CT"
45,2020,68,"CT"
46,2020,79,"CT"
47,2020,130,"CT"
48,2020,165,"CT"
49,2020,218,"CT"
50,2020,227,"CT"
51,2020,253,"CT"
52,2020,239,"CT"
53,2020,298,"CT"
NA,2020,0,"CT"
NA,2020,0,"CT"
NA,2020,126,"CT"
NA,2020,2457,"CT"
NA,2020,1535,"CT"
NA,2020,285,"CT"
NA,2020,77,"CT"
NA,2020,30,"CT"
NA,2020,43,"CT"
NA,2020,147,"CT"
NA,2020,499,"CT"
NA,2020,1099,"CT"
NA,2020,6298,"CT"
1,2021,242,"CT"
2,2021,249,"CT"
3,2021,252,"CT"
4,2021,185,"CT"
5,2021,178,"CT"
6,2021,144,"CT"
7,2021,91,"CT"
8,2021,81,"CT"
9,2021,66,"CT"
10,2021,64,"CT"
11,2021,52,"CT"
12,2021,47,"CT"
13,2021,49,"CT"
14,2021,39,"CT"
15,2021,44,"CT"
16,2021,50,"CT"
17,2021,48,"CT"
18,2021,39,"CT"
19,2021,35,"CT"
20,2021,18,"CT"
21,2021,16,"CT"
22,2021,10,"CT"
23,2021,10,"CT"
24,2021,NA,"CT"
25,2021,NA,"CT"
26,2021,NA,"CT"
27,2021,NA,"CT"
28,2021,NA,"CT"
29,2021,NA,"CT"
30,2021,NA,"CT"
31,2021,14,"CT"
32,2021,28,"CT"
33,2021,23,"CT"
34,2021,37,"CT"
35,2021,45,"CT"
36,2021,41,"CT"
37,2021,46,"CT"
38,2021,46,"CT"
39,2021,42,"CT"
40,2021,35,"CT"
41,2021,34,"CT"
42,2021,42,"CT"
43,2021,25,"CT"
44,2021,31,"CT"
45,2021,38,"CT"
46,2021,35,"CT"
47,2021,52,"CT"
48,2021,50,"CT"
49,2021,83,"CT"
50,2021,80,"CT"
51,2021,110,"CT"
52,2021,123,"CT"
NA,2021,1030,"CT"
NA,2021,480,"CT"
NA,2021,247,"CT"
NA,2021,193,"CT"
NA,2021,120,"CT"
NA,2021,24,"CT"
NA,2021,22,"CT"
NA,2021,123,"CT"
NA,2021,185,"CT"
NA,2021,154,"CT"
NA,2021,173,"CT"
NA,2021,402,"CT"
NA,2021,3153,"CT"
1,2022,215,"CT"
2,2022,261,"CT"
3,2022,303,"CT"
4,2022,178,"CT"
5,2022,174,"CT"
6,2022,117,"CT"
7,2022,73,"CT"
8,2022,53,"CT"
9,2022,34,"CT"
10,2022,20,"CT"
11,2022,12,"CT"
12,2022,NA,"CT"
13,2022,13,"CT"
14,2022,13,"CT"
15,2022,13,"CT"
16,2022,15,"CT"
17,2022,25,"CT"
18,2022,23,"CT"
19,2022,21,"CT"
20,2022,28,"CT"
21,2022,32,"CT"
22,2022,24,"CT"
23,2022,24,"CT"
24,2022,28,"CT"
25,2022,16,"CT"
26,2022,26,"CT"
27,2022,24,"CT"
28,2022,16,"CT"
29,2022,15,"CT"
30,2022,25,"CT"
31,2022,31,"CT"
32,2022,21,"CT"
33,2022,24,"CT"
34,2022,26,"CT"
35,2022,28,"CT"
36,2022,32,"CT"
37,2022,26,"CT"
38,2022,24,"CT"
39,2022,32,"CT"
40,2022,30,"CT"
41,2022,44,"CT"
42,2022,34,"CT"
43,2022,42,"CT"
44,2022,36,"CT"
45,2022,19,"CT"
46,2022,23,"CT"
47,2022,34,"CT"
48,2022,26,"CT"
49,2022,35,"CT"
50,2022,42,"CT"
51,2022,54,"CT"
52,2022,64,"CT"
NA,2022,1031,"CT"
NA,2022,380,"CT"
NA,2022,68,"CT"
NA,2022,72,"CT"
NA,2022,113,"CT"
NA,2022,102,"CT"
NA,2022,91,"CT"
NA,2022,113,"CT"
NA,2022,124,"CT"
NA,2022,163,"CT"
NA,2022,115,"CT"
NA,2022,208,"CT"
NA,2022,2580,"CT"
1,2023,46,"CT"
2,2023,41,"CT"
3,2023,54,"CT"
4,2023,45,"CT"
5,2023,39,"CT"
6,2023,24,"CT"
7,2023,30,"CT"
8,2023,22,"CT"
9,2023,22,"CT"
10,2023,16,"CT"
11,2023,20,"CT"
12,2023,14,"CT"
13,2023,NA,"CT"
14,2023,10,"CT"
15,2023,NA,"CT"
16,2023,11,"CT"
17,2023,NA,"CT"
18,2023,NA,"CT"
19,2023,NA,"CT"
20,2023,NA,"CT"
21,2023,NA,"CT"
22,2023,NA,"CT"
23,2023,NA,"CT"
24,2023,NA,"CT"
25,2023,NA,"CT"
26,2023,NA,"CT"
27,2023,NA,"CT"
28,2023,NA,"CT"
29,2023,NA,"CT"
30,2023,NA,"CT"
31,2023,10,"CT"
32,2023,NA,"CT"
33,2023,NA,"CT"
34,2023,12,"CT"
35,2023,10,"CT"
36,2023,18,"CT"
37,2023,16,"CT"
38,2023,10,"CT"
39,2023,11,"CT"
40,2023,24,"CT"
41,2023,16,"CT"
42,2023,14,"CT"
43,2023,20,"CT"
44,2023,18,"CT"
45,2023,20,"CT"
46,2023,22,"CT"
47,2023,16,"CT"
48,2023,18,"CT"
49,2023,18,"CT"
50,2023,27,"CT"
51,2023,15,"CT"
52,2023,25,"CT"
NA,2023,203,"CT"
NA,2023,110,"CT"
NA,2023,68,"CT"
NA,2023,35,"CT"
NA,2023,18,"CT"
NA,2023,13,"CT"
NA,2023,23,"CT"
NA,2023,42,"CT"
NA,2023,60,"CT"
NA,2023,83,"CT"
NA,2023,76,"CT"
1,2024,24,"CT"
2,2024,39,"CT"
3,2024,31,"CT"
4,2024,29,"CT"
5,2024,25,"CT"
6,2024,18,"CT"
7,2024,17,"CT"
8,2024,15,"CT"
9,2024,10,"CT"
10,2024,10,"CT"
11,2024,11,"CT"
12,2024,NA,"CT"
13,2024,NA,"CT"
14,2024,NA,"CT"
15,2024,NA,"CT"
16,2024,NA,"CT"
17,2024,NA,"CT"
18,2024,NA,"CT"
19,2024,NA,"CT"
20,2024,NA,"CT"
21,2024,NA,"CT"
22,2024,NA,"CT"
