"state","mmwr_year","mmwr_week","cases"
"RI",2022,51,2104
"RI",2022,52,2030
"RI",2023,1,2377
"RI",2023,2,2092
"RI",2023,3,1648
"RI",2023,4,1496
"RI",2023,5,1307
"RI",2023,6,1025
"RI",2023,7,889
"RI",2023,8,717
"RI",2023,9,614
"RI",2023,10,519
"RI",2023,11,428
"RI",2023,12,420
"RI",2023,13,348
"RI",2023,14,328
"RI",2023,15,278
"RI",2023,16,225
"RI",2023,17,184
"RI",2023,18,177
"RI",2023,19,185
"SC",2020,4,0
"SC",2020,5,0
"SC",2020,6,0
"SC",2020,7,0
"SC",2020,8,0
"SC",2020,9,0
"SC",2020,10,0
"SC",2020,11,10
"SC",2020,12,50
"SC",2020,13,366
"SC",2020,14,867
"SC",2020,15,1126
"SC",2020,16,1239
"SC",2020,17,1103
"SC",2020,18,1122
"SC",2020,19,1056
"SC",2020,20,1099
"SC",2020,21,1139
"SC",2020,22,1447
"SC",2020,23,1846
"SC",2020,24,3298
"SC",2020,25,4788
"SC",2020,26,7342
"SC",2020,27,10021
"SC",2020,28,10990
"SC",2020,29,13336
"SC",2020,30,12797
"SC",2020,31,10805
"SC",2020,32,9625
"SC",2020,33,7507
"SC",2020,34,5434
"SC",2020,35,5681
"SC",2020,36,6413
"SC",2020,37,5706
"SC",2020,38,7909
"SC",2020,39,7566
"SC",2020,40,6269
"SC",2020,41,5749
"SC",2020,42,6102
"SC",2020,43,6552
"SC",2020,44,7121
"SC",2020,45,7388
"SC",2020,46,8127
"SC",2020,47,10450
"SC",2020,48,11459
"SC",2020,49,9930
"SC",2020,50,18609
"SC",2020,51,20676
"SC",2020,52,22110
"SC",2020,53,21245
"SC",2021,1,29760
"SC",2021,2,32143
"SC",2021,3,34465
"SC",2021,4,27388
"SC",2021,5,23563
"SC",2021,6,22346
"SC",2021,7,19229
"SC",2021,8,16675
"SC",2021,9,10952
"SC",2021,10,8477
"SC",2021,11,7627
"SC",2021,12,7832
"SC",2021,13,7699
"SC",2021,14,7000
"SC",2021,15,6302
"SC",2021,16,6436
"SC",2021,17,5271
"SC",2021,18,5199
"SC",2021,19,3761
"SC",2021,20,3871
"SC",2021,21,2363
"SC",2021,22,1550
"SC",2021,23,1060
"SC",2021,24,773
"SC",2021,25,626
"SC",2021,26,970
"SC",2021,27,1414
"SC",2021,28,2379
"SC",2021,29,4047
"SC",2021,30,8380
"SC",2021,31,15170
"SC",2021,32,20305
"SC",2021,33,24664
"SC",2021,34,29722
"SC",2021,35,37740
"SC",2021,36,35708
"SC",2021,37,33438
"SC",2021,38,25100
"SC",2021,39,19995
"SC",2021,40,14963
"SC",2021,41,11146
"SC",2021,42,8116
"SC",2021,43,5824
"SC",2021,44,5544
"SC",2021,45,4711
"SC",2021,46,4727
"SC",2021,47,5060
"SC",2021,48,4220
"SC",2021,49,7269
"SC",2021,50,7299
"SC",2021,51,8606
"SC",2021,52,17835
"SC",2022,1,58240
"SC",2022,2,96346
"SC",2022,3,121951
"SC",2022,4,91718
"SC",2022,5,66201
"SC",2022,6,33218
"SC",2022,7,17514
"SC",2022,8,11615
"SC",2022,9,4793
"SC",2022,10,2422
"SC",2022,11,1523
"SC",2022,12,1376
"SC",2022,13,1022
"SC",2022,14,1565
"SC",2022,15,898
"SC",2022,16,1496
"SC",2022,17,2181
"SC",2022,18,3186
"SC",2022,19,4515
"SC",2022,20,5753
"SC",2022,21,8034
"SC",2022,22,9205
"SC",2022,23,9456
"SC",2022,24,10348
"SC",2022,25,10621
"SC",2022,26,11014
"SC",2022,27,13733
"SC",2022,28,13446
"SC",2022,29,13918
"SC",2022,30,17662
"SC",2022,31,15956
"SC",2022,32,15987
"SC",2022,33,13640
"SC",2022,34,10272
"SC",2022,35,13261
"SC",2022,36,13359
"SC",2022,37,9106
"SC",2022,38,6693
"SC",2022,39,4635
"SC",2022,40,4207
"SC",2022,41,3153
"SC",2022,42,3166
"SC",2022,43,3093
"SC",2022,44,3467
"SC",2022,45,4173
"SC",2022,46,2954
"SC",2022,47,3064
"SC",2022,48,3028
"SC",2022,49,6789
"SC",2022,50,6478
"SC",2022,51,8558
"SC",2022,52,9855
"SC",2023,1,10590
"SC",2023,2,11284
"SC",2023,3,8033
"SC",2023,4,7053
"SC",2023,5,5939
"SC",2023,6,5588
"SC",2023,7,4867
"SC",2023,8,4207
"SC",2023,9,6111
"SC",2023,10,2837
"SC",2023,11,1897
"SC",2023,12,1993
"SC",2023,13,2061
"SC",2023,14,1795
"SC",2023,15,1816
"SC",2023,16,1890
"SC",2023,17,1370
"SC",2023,18,1272
"SC",2023,19,1357
"SD",2020,4,0
"SD",2020,5,0
"SD",2020,6,0
"SD",2020,7,0
"SD",2020,8,0
"SD",2020,9,0
"SD",2020,10,0
"SD",2020,11,7
"SD",2020,12,4
"SD",2020,13,30
"SD",2020,14,88
"SD",2020,15,264
"SD",2020,16,775
"SD",2020,17,690
"SD",2020,18,516
"SD",2020,19,404
"SD",2020,20,954
"SD",2020,21,445
"SD",2020,22,529
"SD",2020,23,454
"SD",2020,24,438
"SD",2020,25,445
"SD",2020,26,376
"SD",2020,27,407
"SD",2020,28,416
"SD",2020,29,409
"SD",2020,30,426
"SD",2020,31,557
"SD",2020,32,517
"SD",2020,33,665
"SD",2020,34,750
"SD",2020,35,1005
"SD",2020,36,2433
"SD",2020,37,1570
"SD",2020,38,1720
"SD",2020,39,2339
"SD",2020,40,2756
"SD",2020,41,3517
"SD",2020,42,4309
"SD",2020,43,4829
"SD",2020,44,6956
"SD",2020,45,7789
"SD",2020,46,8907
"SD",2020,47,9975
"SD",2020,48,7471
"SD",2020,49,6061
"SD",2020,50,5820
"SD",2020,51,4581
"SD",2020,52,3435
"SD",2020,53,2682
"SD",2021,1,2957
"SD",2021,2,2497
"SD",2021,3,1864
"SD",2021,4,1572
"SD",2021,5,1027
"SD",2021,6,940
"SD",2021,7,1105
"SD",2021,8,1124
"SD",2021,9,1023
"SD",2021,10,1122
"SD",2021,11,1007
"SD",2021,12,1393
"SD",2021,13,1404
"SD",2021,14,1220
"SD",2021,15,1403
"SD",2021,16,1138
"SD",2021,17,880
"SD",2021,18,671
"SD",2021,19,446
"SD",2021,20,308
"SD",2021,21,241
"SD",2021,22,150
"SD",2021,23,86
"SD",2021,24,73
"SD",2021,25,94
"SD",2021,26,80
"SD",2021,27,104
"SD",2021,28,112
"SD",2021,29,197
"SD",2021,30,265
"SD",2021,31,375
"SD",2021,32,858
"SD",2021,33,1239
"SD",2021,34,2169
"SD",2021,35,2972
"SD",2021,36,2700
"SD",2021,37,3323
"SD",2021,38,2884
"SD",2021,39,2804
"SD",2021,40,2448
"SD",2021,41,2341
"SD",2021,42,2217
"SD",2021,43,2221
"SD",2021,44,2348
"SD",2021,45,2699
"SD",2021,46,2650
"SD",2021,47,2819
"SD",2021,48,2849
"SD",2021,49,3260
"SD",2021,50,2362
"SD",2021,51,2484
"SD",2021,52,3148
"SD",2022,1,6890
"SD",2022,2,12628
"SD",2022,3,13973
"SD",2022,4,10996
"SD",2022,5,6011
"SD",2022,6,3048
"SD",2022,7,1750
"SD",2022,8,1827
"SD",2022,9,600
"SD",2022,10,376
"SD",2022,11,252
"SD",2022,12,205
"SD",2022,13,154
"SD",2022,14,137
"SD",2022,15,127
"SD",2022,16,167
"SD",2022,17,277
"SD",2022,18,370
"SD",2022,19,453
"SD",2022,20,474
"SD",2022,21,594
"SD",2022,22,650
"SD",2022,23,970
"SD",2022,24,974
"SD",2022,25,972
"SD",2022,26,1254
"SD",2022,27,1182
"SD",2022,28,1569
"SD",2022,29,1514
"SD",2022,30,1498
"SD",2022,31,1573
"SD",2022,32,1373
"SD",2022,33,1438
"SD",2022,34,1585
"SD",2022,35,1292
"SD",2022,36,963
"SD",2022,37,1173
"SD",2022,38,956
"SD",2022,39,732
"SD",2022,40,841
"SD",2022,41,625
"SD",2022,42,631
"SD",2022,43,719
"SD",2022,44,832
"SD",2022,45,871
"SD",2022,46,952
"SD",2022,47,847
"SD",2022,48,1108
"SD",2022,49,1089
"SD",2022,50,923
"SD",2022,51,621
"SD",2022,52,426
"SD",2023,1,508
"SD",2023,2,526
"SD",2023,3,463
"SD",2023,4,576
"SD",2023,5,747
"SD",2023,6,995
"SD",2023,7,984
"SD",2023,8,994
"SD",2023,9,840
"SD",2023,10,641
"SD",2023,11,749
"SD",2023,12,640
"SD",2023,13,489
"SD",2023,14,435
"SD",2023,15,352
"SD",2023,16,341
"SD",2023,17,265
"SD",2023,18,277
"SD",2023,19,217
"TN",2020,4,0
"TN",2020,5,0
"TN",2020,6,0
"TN",2020,7,0
"TN",2020,8,0
"TN",2020,9,0
"TN",2020,10,0
"TN",2020,11,0
"TN",2020,12,29
"TN",2020,13,840
"TN",2020,14,1756
"TN",2020,15,1774
"TN",2020,16,1652
"TN",2020,17,2097
"TN",2020,18,2657
"TN",2020,19,3136
"TN",2020,20,2646
"TN",2020,21,2119
"TN",2020,22,2679
"TN",2020,23,3489
"TN",2020,24,3130
"TN",2020,25,4018
"TN",2020,26,5301
"TN",2020,27,7791
"TN",2020,28,10707
"TN",2020,29,13091
"TN",2020,30,15053
"TN",2020,31,15281
"TN",2020,32,13376
"TN",2020,33,12095
"TN",2020,34,11115
"TN",2020,35,9834
"TN",2020,36,10534
"TN",2020,37,8862
"TN",2020,38,10246
"TN",2020,39,9675
"TN",2020,40,9481
"TN",2020,41,11515
"TN",2020,42,13253
"TN",2020,43,14235
"TN",2020,44,19041
"TN",2020,45,14874
"TN",2020,46,23762
"TN",2020,47,30896
"TN",2020,48,22373
"TN",2020,49,35785
"TN",2020,50,38183
"TN",2020,51,63931
"TN",2020,52,54213
"TN",2020,53,39811
"TN",2021,1,46286
"TN",2021,2,38527
"TN",2021,3,27870
"TN",2021,4,21014
"TN",2021,5,17722
"TN",2021,6,16120
"TN",2021,7,10176
"TN",2021,8,9501
"TN",2021,9,8476
"TN",2021,10,8819
"TN",2021,11,8499
"TN",2021,12,8907
"TN",2021,13,8006
"TN",2021,14,7552
"TN",2021,15,8164
"TN",2021,16,10150
"TN",2021,17,7527
"TN",2021,18,5914
"TN",2021,19,5113
"TN",2021,20,4038
"TN",2021,21,2985
"TN",2021,22,2045
"TN",2021,23,1622
"TN",2021,24,1546
"TN",2021,25,1181
"TN",2021,26,1485
"TN",2021,27,2186
"TN",2021,28,3855
"TN",2021,29,6370
"TN",2021,30,12283
"TN",2021,31,18787
"TN",2021,32,26484
"TN",2021,33,33333
"TN",2021,34,43590
"TN",2021,35,50367
"TN",2021,36,54562
"TN",2021,37,52367
"TN",2021,38,32060
"TN",2021,39,24429
"TN",2021,40,18167
"TN",2021,41,13987
"TN",2021,42,10370
"TN",2021,43,8091
"TN",2021,44,6925
"TN",2021,45,7813
"TN",2021,46,8583
"TN",2021,47,9275
"TN",2021,48,9439
"TN",2021,49,13087
"TN",2021,50,12113
"TN",2021,51,20450
"TN",2021,52,45563
"TN",2022,1,82844
"TN",2022,2,101053
"TN",2022,3,116857
"TN",2022,4,112238
"TN",2022,5,78816
"TN",2022,6,54875
"TN",2022,7,27275
"TN",2022,8,14834
"TN",2022,9,9141
"TN",2022,10,4073
"TN",2022,11,2328
"TN",2022,12,1908
"TN",2022,13,1562
"TN",2022,14,1751
"TN",2022,15,2138
"TN",2022,16,2526
"TN",2022,17,3261
"TN",2022,18,4063
"TN",2022,19,5906
"TN",2022,20,7644
"TN",2022,21,10040
"TN",2022,22,10462
"TN",2022,23,12893
"TN",2022,24,13300
"TN",2022,25,14294
"TN",2022,26,16656
"TN",2022,27,15577
"TN",2022,28,20340
"TN",2022,29,19596
"TN",2022,30,19422
"TN",2022,31,18250
"TN",2022,32,17929
"TN",2022,33,19136
"TN",2022,34,30391
"TN",2022,35,18417
"TN",2022,36,12276
"TN",2022,37,10139
"TN",2022,38,7622
"TN",2022,39,6575
"TN",2022,40,5531
"TN",2022,41,5560
"TN",2022,42,5139
"TN",2022,43,6625
"TN",2022,44,7092
"TN",2022,45,7251
"TN",2022,46,5816
"TN",2022,47,6158
"TN",2022,48,7524
"TN",2022,49,9312
"TN",2022,50,10081
"TN",2022,51,10761
"TN",2022,52,9119
"TN",2023,1,11843
"TN",2023,2,10256
"TN",2023,3,7844
"TN",2023,4,8967
"TN",2023,5,9216
"TN",2023,6,9636
"TN",2023,7,8379
"TN",2023,8,6923
"TN",2023,9,5540
"TN",2023,10,4458
"TN",2023,11,3295
"TN",2023,12,3821
"TN",2023,13,3601
"TN",2023,14,3018
"TN",2023,15,2780
"TN",2023,16,2365
"TN",2023,17,1916
"TN",2023,18,1892
"TN",2023,19,1919
"TX",2020,4,0
"TX",2020,5,0
"TX",2020,6,0
"TX",2020,7,0
"TX",2020,8,0
"TX",2020,9,0
"TX",2020,10,0
"TX",2020,11,21
"TX",2020,12,156
"TX",2020,13,925
"TX",2020,14,2421
"TX",2020,15,4003
"TX",2020,16,4321
"TX",2020,17,4237
"TX",2020,18,6041
"TX",2020,19,6611
"TX",2020,20,7609
"TX",2020,21,7590
"TX",2020,22,5366
"TX",2020,23,7845
"TX",2020,24,21117
"TX",2020,25,18944
"TX",2020,26,29179
"TX",2020,27,46674
"TX",2020,28,50227
"TX",2020,29,63779
"TX",2020,30,59348
"TX",2020,31,55386
"TX",2020,32,58536
"TX",2020,33,78709
"TX",2020,34,59198
"TX",2020,35,32903
"TX",2020,36,31176
"TX",2020,37,23266
"TX",2020,38,36350
"TX",2020,39,35316
"TX",2020,40,27697
"TX",2020,41,24971
"TX",2020,42,24682
"TX",2020,43,34157
"TX",2020,44,44225
"TX",2020,45,41803
"TX",2020,46,57949
"TX",2020,47,62126
"TX",2020,48,97579
"TX",2020,49,92464
"TX",2020,50,96907
"TX",2020,51,121612
"TX",2020,52,133398
"TX",2020,53,114742
"TX",2021,1,150087
"TX",2021,2,153453
"TX",2021,3,136650
"TX",2021,4,112996
"TX",2021,5,101609
"TX",2021,6,81329
"TX",2021,7,50686
"TX",2021,8,34898
"TX",2021,9,47658
"TX",2021,10,30146
"TX",2021,11,24802
"TX",2021,12,25910
"TX",2021,13,26089
"TX",2021,14,22138
"TX",2021,15,24277
"TX",2021,16,23885
"TX",2021,17,22339
"TX",2021,18,22080
"TX",2021,19,18287
"TX",2021,20,15251
"TX",2021,21,12237
"TX",2021,22,12121
"TX",2021,23,10548
"TX",2021,24,9785
"TX",2021,25,11464
"TX",2021,26,14270
"TX",2021,27,34687
"TX",2021,28,89320
"TX",2021,29,30509
"TX",2021,30,55081
"TX",2021,31,89925
"TX",2021,32,88577
"TX",2021,33,117078
"TX",2021,34,101470
"TX",2021,35,120394
"TX",2021,36,135437
"TX",2021,37,97706
"TX",2021,38,71521
"TX",2021,39,76429
"TX",2021,40,51871
"TX",2021,41,42613
"TX",2021,42,31225
"TX",2021,43,28182
"TX",2021,44,23339
"TX",2021,45,23795
"TX",2021,46,24021
"TX",2021,47,22041
"TX",2021,48,22468
"TX",2021,49,35688
"TX",2021,50,31848
"TX",2021,51,64289
"TX",2021,52,104290
"TX",2022,1,428291
"TX",2022,2,375686
"TX",2022,3,430550
"TX",2022,4,348510
"TX",2022,5,231629
"TX",2022,6,127338
"TX",2022,7,74515
"TX",2022,8,45216
"TX",2022,9,29967
"TX",2022,10,26128
"TX",2022,11,24790
"TX",2022,12,30477
"TX",2022,13,24123
"TX",2022,14,18825
"TX",2022,15,17443
"TX",2022,16,15468
"TX",2022,17,16577
"TX",2022,18,17397
"TX",2022,19,20986
"TX",2022,20,25573
"TX",2022,21,30836
"TX",2022,22,37177
"TX",2022,23,46845
"TX",2022,24,48265
"TX",2022,25,53300
"TX",2022,26,70316
"TX",2022,27,74355
"TX",2022,28,83699
"TX",2022,29,85210
"TX",2022,30,81184
"TX",2022,31,79562
"TX",2022,32,69388
"TX",2022,33,62569
"TX",2022,34,54406
"TX",2022,35,57259
"TX",2022,36,50060
"TX",2022,37,37074
"TX",2022,38,28393
"TX",2022,39,19599
"TX",2022,40,15484
"TX",2022,41,13472
"TX",2022,42,12014
"TX",2022,43,10577
"TX",2022,44,11572
"TX",2022,45,12145
"TX",2022,46,13066
"TX",2022,47,15925
"TX",2022,48,19456
"TX",2022,49,29891
"TX",2022,50,30255
"TX",2022,51,31617
"TX",2022,52,32258
"TX",2023,1,38463
"TX",2023,2,34824
"TX",2023,3,25539
"TX",2023,4,23472
"TX",2023,5,21655
"TX",2023,6,19780
"TX",2023,7,17535
"TX",2023,8,15537
"TX",2023,9,20498
"TX",2023,10,12049
"TX",2023,11,12517
"TX",2023,12,18216
"TX",2023,13,9719
"TX",2023,14,12202
"TX",2023,15,8321
"TX",2023,16,10244
"TX",2023,17,8346
"TX",2023,18,6584
"TX",2023,19,5620
"UT",2020,4,0
"UT",2020,5,0
"UT",2020,6,0
"UT",2020,7,0
"UT",2020,8,0
"UT",2020,9,0
"UT",2020,10,0
"UT",2020,11,2
"UT",2020,12,50
"UT",2020,13,272
"UT",2020,14,660
"UT",2020,15,830
"UT",2020,16,723
"UT",2020,17,909
"UT",2020,18,1032
"UT",2020,19,1092
"UT",2020,20,1030
"UT",2020,21,1102
"UT",2020,22,988
"UT",2020,23,1809
"UT",2020,24,2375
"UT",2020,25,2493
"UT",2020,26,3461
"UT",2020,27,3970
"UT",2020,28,4154
"UT",2020,29,4302
"UT",2020,30,4415
"UT",2020,31,3605
"UT",2020,32,3099
"UT",2020,33,2741
"UT",2020,34,2453
"UT",2020,35,2678
"UT",2020,36,2682
"UT",2020,37,2847
"UT",2020,38,4198
"UT",2020,39,6224
"UT",2020,40,7254
"UT",2020,41,7446
"UT",2020,42,8574
"UT",2020,43,9034
"UT",2020,44,11036
"UT",2020,45,12884
"UT",2020,46,18358
"UT",2020,47,22409
"UT",2020,48,22011
"UT",2020,49,18517
"UT",2020,50,20363
"UT",2020,51,18370
"UT",2020,52,17084
"UT",2020,53,14372
"UT",2021,1,21015
"UT",2021,2,19967
"UT",2021,3,13453
"UT",2021,4,12287
"UT",2021,5,9322
"UT",2021,6,7364
"UT",2021,7,5887
"UT",2021,8,5364
"UT",2021,9,4109
"UT",2021,10,3611
"UT",2021,11,3475
"UT",2021,12,2955
"UT",2021,13,2903
"UT",2021,14,2801
"UT",2021,15,2753
"UT",2021,16,2679
"UT",2021,17,2659
"UT",2021,18,2455
"UT",2021,19,2264
"UT",2021,20,2179
"UT",2021,21,1661
"UT",2021,22,1407
"UT",2021,23,1944
"UT",2021,24,1948
"UT",2021,25,2171
"UT",2021,26,2590
"UT",2021,27,2522
"UT",2021,28,3602
"UT",2021,29,4346
"UT",2021,30,4538
"UT",2021,31,6347
"UT",2021,32,5744
"UT",2021,33,7018
"UT",2021,34,7846
"UT",2021,35,9004
"UT",2021,36,9527
"UT",2021,37,11721
"UT",2021,38,10073
"UT",2021,39,9376
"UT",2021,40,9933
"UT",2021,41,9651
"UT",2021,42,8515
"UT",2021,43,11295
"UT",2021,44,10246
"UT",2021,45,11261
"UT",2021,46,11708
"UT",2021,47,10327
"UT",2021,48,8403
"UT",2021,49,9901
"UT",2021,50,7595
"UT",2021,51,6867
"UT",2021,52,10925
"UT",2022,1,29982
"UT",2022,2,62586
"UT",2022,3,76633
"UT",2022,4,59253
"UT",2022,5,29922
"UT",2022,6,15250
"UT",2022,7,9074
"UT",2022,8,4831
"UT",2022,9,2827
"UT",2022,10,1571
"UT",2022,11,1141
"UT",2022,12,887
"UT",2022,13,800
"UT",2022,14,702
"UT",2022,15,746
"UT",2022,16,1188
"UT",2022,17,1642
"UT",2022,18,2494
"UT",2022,19,3241
"UT",2022,20,4290
"UT",2022,21,5499
"UT",2022,22,5485
"UT",2022,23,7537
"UT",2022,24,6619
"UT",2022,25,6422
"UT",2022,26,7489
"UT",2022,27,6892
"UT",2022,28,7841
"UT",2022,29,7140
"UT",2022,30,5770
"UT",2022,31,5488
"UT",2022,32,4773
"UT",2022,33,3636
"UT",2022,34,3197
"UT",2022,35,2926
"UT",2022,36,2470
"UT",2022,37,2566
"UT",2022,38,2014
"UT",2022,39,1897
"UT",2022,40,1733
"UT",2022,41,1491
"UT",2022,42,1636
"UT",2022,43,2109
"UT",2022,44,2248
"UT",2022,45,3094
"UT",2022,46,3439
"UT",2022,47,3882
"UT",2022,48,3935
"UT",2022,49,4161
"UT",2022,50,3307
"UT",2022,51,2937
"UT",2022,52,2244
"UT",2023,1,2328
"UT",2023,2,2120
"UT",2023,3,1067
"UT",2023,4,1301
"UT",2023,5,1178
"UT",2023,6,1343
"UT",2023,7,1561
"UT",2023,8,1588
"UT",2023,9,1757
"UT",2023,10,1538
"UT",2023,11,1324
"UT",2023,12,1100
"UT",2023,13,898
"UT",2023,14,890
"UT",2023,15,810
"UT",2023,16,680
"UT",2023,17,576
"UT",2023,18,543
"UT",2023,19,514
"VA",2020,4,0
"VA",2020,5,0
"VA",2020,6,0
"VA",2020,7,0
"VA",2020,8,0
"VA",2020,9,0
"VA",2020,10,0
"VA",2020,11,7
"VA",2020,12,71
"VA",2020,13,317
"VA",2020,14,1088
"VA",2020,15,2164
"VA",2020,16,2848
"VA",2020,17,3769
"VA",2020,18,4697
"VA",2020,19,6026
"VA",2020,20,5757
"VA",2020,21,6166
"VA",2020,22,7336
"VA",2020,23,6655
"VA",2020,24,5267
"VA",2020,25,3598
"VA",2020,26,3738
"VA",2020,27,3708
"VA",2020,28,4162
"VA",2020,29,6153
"VA",2020,30,6862
"VA",2020,31,7601
"VA",2020,32,7061
"VA",2020,33,7471
"VA",2020,34,6503
"VA",2020,35,6434
"VA",2020,36,7058
"VA",2020,37,6777
"VA",2020,38,7070
"VA",2020,39,6229
"VA",2020,40,5677
"VA",2020,41,5423
"VA",2020,42,7914
"VA",2020,43,7167
"VA",2020,44,7983
"VA",2020,45,9079
"VA",2020,46,10674
"VA",2020,47,12330
"VA",2020,48,17447
"VA",2020,49,16175
"VA",2020,50,24651
"VA",2020,51,25128
"VA",2020,52,26893
"VA",2020,53,25210
"VA",2021,1,32965
"VA",2021,2,35266
"VA",2021,3,43025
"VA",2021,4,32937
"VA",2021,5,24762
"VA",2021,6,23949
"VA",2021,7,18023
"VA",2021,8,13475
"VA",2021,9,11041
"VA",2021,10,9119
"VA",2021,11,9384
"VA",2021,12,10234
"VA",2021,13,10268
"VA",2021,14,10164
"VA",2021,15,11075
"VA",2021,16,9428
"VA",2021,17,7420
"VA",2021,18,6278
"VA",2021,19,4458
"VA",2021,20,3024
"VA",2021,21,2671
"VA",2021,22,1696
"VA",2021,23,1367
"VA",2021,24,993
"VA",2021,25,929
"VA",2021,26,1615
"VA",2021,27,1449
"VA",2021,28,2125
"VA",2021,29,3287
"VA",2021,30,5344
"VA",2021,31,8937
"VA",2021,32,12143
"VA",2021,33,15329
"VA",2021,34,19117
"VA",2021,35,22201
"VA",2021,36,23554
"VA",2021,37,25407
"VA",2021,38,24279
"VA",2021,39,20586
"VA",2021,40,18705
"VA",2021,41,15388
"VA",2021,42,13352
"VA",2021,43,10241
"VA",2021,44,9064
"VA",2021,45,9272
"VA",2021,46,10111
"VA",2021,47,10907
"VA",2021,48,10822
"VA",2021,49,16619
"VA",2021,50,18104
"VA",2021,51,27869
"VA",2021,52,53283
"VA",2022,1,99482
"VA",2022,2,128369
"VA",2022,3,104592
"VA",2022,4,82823
"VA",2022,5,54477
"VA",2022,6,34412
"VA",2022,7,22348
"VA",2022,8,15327
"VA",2022,9,10451
"VA",2022,10,7232
"VA",2022,11,7081
"VA",2022,12,5448
"VA",2022,13,5255
"VA",2022,14,6092
"VA",2022,15,7978
"VA",2022,16,7828
"VA",2022,17,10269
"VA",2022,18,12782
"VA",2022,19,16398
"VA",2022,20,20734
"VA",2022,21,22988
"VA",2022,22,20090
"VA",2022,23,20564
"VA",2022,24,18595
"VA",2022,25,16632
"VA",2022,26,18875
"VA",2022,27,18164
"VA",2022,28,21022
"VA",2022,29,20205
"VA",2022,30,21547
"VA",2022,31,20394
"VA",2022,32,19150
"VA",2022,33,17762
"VA",2022,34,18768
"VA",2022,35,17347
"VA",2022,36,13807
"VA",2022,37,12121
"VA",2022,38,9763
"VA",2022,39,8524
"VA",2022,40,7170
"VA",2022,41,8017
"VA",2022,42,7793
"VA",2022,43,7201
"VA",2022,44,8362
"VA",2022,45,7530
"VA",2022,46,6525
"VA",2022,47,6189
"VA",2022,48,7602
"VA",2022,49,10161
"VA",2022,50,11765
"VA",2022,51,13854
"VA",2022,52,14032
"VA",2023,1,12517
"VA",2023,2,17658
"VA",2023,3,10320
"VA",2023,4,10364
"VA",2023,5,9585
"VA",2023,6,8270
"VA",2023,7,7314
"VA",2023,8,5690
"VA",2023,9,5239
"VA",2023,10,4552
"VA",2023,11,2887
"VA",2023,12,2823
"VA",2023,13,2844
"VA",2023,14,2477
"VA",2023,15,2192
"VA",2023,16,1829
"VA",2023,17,1581
"VA",2023,18,1657
"VA",2023,19,1745
"VT",2020,4,0
"VT",2020,5,0
"VT",2020,6,0
"VT",2020,7,0
"VT",2020,8,0
"VT",2020,9,0
"VT",2020,10,0
"VT",2020,11,1
"VT",2020,12,7
"VT",2020,13,44
"VT",2020,14,182
"VT",2020,15,278
"VT",2020,16,221
"VT",2020,17,80
"VT",2020,18,39
"VT",2020,19,44
"VT",2020,20,30
"VT",2020,21,14
"VT",2020,22,17
"VT",2020,23,24
"VT",2020,24,80
"VT",2020,25,64
"VT",2020,26,34
"VT",2020,27,46
"VT",2020,28,47
"VT",2020,29,44
"VT",2020,30,54
"VT",2020,31,52
"VT",2020,32,24
"VT",2020,33,33
"VT",2020,34,57
"VT",2020,35,41
"VT",2020,36,56
"VT",2020,37,34
"VT",2020,38,38
"VT",2020,39,34
"VT",2020,40,28
"VT",2020,41,42
"VT",2020,42,84
"VT",2020,43,72
"VT",2020,44,144
"VT",2020,45,125
"VT",2020,46,224
"VT",2020,47,534
"VT",2020,48,757
"VT",2020,49,498
"VT",2020,50,797
"VT",2020,51,740
"VT",2020,52,706
"VT",2020,53,604
"VT",2021,1,782
"VT",2021,2,1162
"VT",2021,3,1142
"VT",2021,4,962
"VT",2021,5,869
"VT",2021,6,927
"VT",2021,7,830
"VT",2021,8,757
"VT",2021,9,697
"VT",2021,10,893
"VT",2021,11,816
"VT",2021,12,859
"VT",2021,13,1102
"VT",2021,14,1288
"VT",2021,15,1054
"VT",2021,16,821
"VT",2021,17,561
"VT",2021,18,540
"VT",2021,19,377
"VT",2021,20,369
"VT",2021,21,229
"VT",2021,22,100
"VT",2021,23,73
"VT",2021,24,49
"VT",2021,25,35
"VT",2021,26,33
"VT",2021,27,36
"VT",2021,28,47
"VT",2021,29,87
"VT",2021,30,163
"VT",2021,31,259
"VT",2021,32,489
"VT",2021,33,785
"VT",2021,34,792
"VT",2021,35,896
"VT",2021,36,1106
"VT",2021,37,1095
"VT",2021,38,1525
"VT",2021,39,1342
"VT",2021,40,1180
"VT",2021,41,1446
"VT",2021,42,1653
"VT",2021,43,1518
"VT",2021,44,1431
"VT",2021,45,2066
"VT",2021,46,2515
"VT",2021,47,2565
"VT",2021,48,2179
"VT",2021,49,3315
"VT",2021,50,2974
"VT",2021,51,2853
"VT",2021,52,2791
"VT",2022,1,5458
"VT",2022,2,12286
"VT",2022,3,11314
"VT",2022,4,8446
"VT",2022,5,5022
"VT",2022,6,3101
"VT",2022,7,2197
"VT",2022,8,1654
"VT",2022,9,1146
"VT",2022,10,1052
"VT",2022,11,848
"VT",2022,12,962
"VT",2022,13,955
"VT",2022,14,1017
"VT",2022,15,1328
"VT",2022,16,1781
"VT",2022,17,1966
"VT",2022,18,2414
"VT",2022,19,2342
"VT",2022,20,2332
"VT",2022,21,1807
"VT",2022,22,1469
"VT",2022,23,976
"VT",2022,24,787
"VT",2022,25,645
"VT",2022,26,655
